"","case_id","charge_count","charge_disposition","sentence_court_name","length_of_case_in_days","age_at_incident","gender","offense_category","days_incident_arrest","sentence","convicted_chicago"
"1630",704722649595,1,"Plea Of Guilty","District 1 - Chicago",166,19,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1631",689340815762,1,"Finding Guilty","District 1 - Chicago",467,40,"Male","Aggravated_DUI",0,"Detention","ja"
"1632",676049706977,1,"Plea Of Guilty","District 1 - Chicago",29,19,"Male","Narcotics",0,"Detention","ja"
"1633",687163888053,1,"Plea Of Guilty","District 3 - Rolling Meadows",200,28,"Male","Aggravated_Battery_Police_Officer",1,"Non-detention","nee"
"1634",693524998507,2,"Plea Of Guilty","District 5 - Bridgeview",350,35,"Male","Narcotics",0,"Detention","nee"
"1635",698431842751,4,"Plea Of Guilty","District 1 - Chicago",42,20,"Male","Narcotics",0,"Non-detention","ja"
"1636",689410125682,1,"Plea Of Guilty","District 2 - Skokie",76,41,"Male","Retail_Theft",0,"Detention","ja"
"1637",711878215694,1,"Plea Of Guilty","District 1 - Chicago",74,26,"Male","Failure_to_Register_as_a_Sex_Offender",1793,"Detention","ja"
"1638",705693733746,2,"Plea Of Guilty","District 3 - Rolling Meadows",66,57,"Male","Aggravated_DUI",0,"Non-detention","nee"
"1639",689296099684,1,"Plea Of Guilty","District 4 - Maywood",0,29,"Female","Retail_Theft",0,"Non-detention","nee"
"1640",710502947887,1,"Plea Of Guilty","District 1 - Chicago",57,36,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"1641",655062961245,1,"Plea Of Guilty","District 1 - Chicago",622,22,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1642",697213329638,1,"Plea Of Guilty","District 6 - Markham",333,43,"Male","Retail_Theft",0,"Detention","nee"
"1643",671229562239,1,"Plea Of Guilty","District 6 - Markham",182,44,"Male","Narcotics",0,"Detention","nee"
"1644",671622566876,1,"Plea Of Guilty","District 1 - Chicago",358,42,"Male","Narcotics",0,"Detention","ja"
"1645",693792301282,1,"Plea Of Guilty","District 1 - Chicago",33,35,"Male","Narcotics",0,"Detention","nee"
"1646",701407946135,1,"Plea Of Guilty","District 2 - Skokie",35,38,"Male","Retail_Theft",0,"Non-detention","nee"
"1647",673647956767,1,"Plea Of Guilty","District 1 - Chicago",101,38,"Male","Aggravated_DUI",0,"Detention","ja"
"1648",695059008390,1,"Plea Of Guilty","District 1 - Chicago",33,37,"Male","Narcotics",0,"Non-detention","ja"
"1649",660278098001,1,"Plea Of Guilty","District 1 - Chicago",720,41,"Male","Narcotics",0,"Non-detention","ja"
"1650",706386832948,4,"Plea Of Guilty","District 1 - Chicago",40,36,"Female","Narcotics",0,"Non-detention","ja"
"1651",682647564220,1,"Plea Of Guilty","District 2 - Skokie",207,31,"Male","Narcotics",0,"Non-detention","nee"
"1652",672195181092,1,"Plea Of Guilty","District 6 - Markham",263,51,"Male","Aggravated_DUI",0,"Non-detention","nee"
"1653",662908148629,1,"Plea Of Guilty","District 1 - Chicago",72,28,"Male","Aggravated_DUI",0,"Detention","ja"
"1654",663830293517,1,"Plea Of Guilty","District 1 - Chicago",0,42,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"1655",664480415600,1,"Finding Guilty","District 1 - Chicago",291,45,"Male","Arson",0,"Detention","ja"
"1656",683921724007,1,"Plea Of Guilty","District 1 - Chicago",368,28,"Male","Narcotics",0,"Detention","ja"
"1657",692616516865,1,"Plea Of Guilty","District 1 - Chicago",33,35,"Male","Narcotics",0,"Non-detention","nee"
"1658",700987118160,1,"Plea Of Guilty","District 1 - Chicago",48,26,"Male","Narcotics",0,"Detention","ja"
"1659",699957903109,1,"Plea Of Guilty","District 2 - Skokie",90,51,"Male","Retail_Theft",0,"Detention","ja"
"1660",697391448680,1,"Plea Of Guilty","District 1 - Chicago",22,25,"Male","Narcotics",0,"Non-detention","ja"
"1661",687594156088,1,"Plea Of Guilty","District 5 - Bridgeview",0,47,"Male","Theft",18,"Detention","nee"
"1662",680622671175,13,"Plea Of Guilty","District 1 - Chicago",388,35,"Male","Aggravated_DUI",0,"Detention","ja"
"1663",682321385276,1,"Plea Of Guilty","District 1 - Chicago",247,19,"Male","Aggravated_Robbery",2,"Detention","ja"
"1664",660800779263,3,"Plea Of Guilty","District 1 - Chicago",854,25,"Male","Armed_Robbery",4,"Detention","ja"
"1665",677118669653,1,"Plea Of Guilty","District 5 - Bridgeview",170,33,"Male","Narcotics",0,"Detention","ja"
"1666",651964137071,1,"Plea Of Guilty","District 6 - Markham",353,39,"Male","Credit_Card_Cases",0,"Detention","nee"
"1667",699369638266,1,"Plea Of Guilty","District 1 - Chicago",153,46,"Male","Narcotics",0,"Detention","ja"
"1668",691976580111,1,"Plea Of Guilty","District 2 - Skokie",278,37,"Male","Retail_Theft",0,"Detention","ja"
"1669",693934895885,1,"Plea Of Guilty","District 3 - Rolling Meadows",205,39,"Male","Sex_Crimes",4526,"Detention","nee"
"1670",693707340735,2,"Plea Of Guilty","District 1 - Chicago",49,38,"Male","Narcotics",0,"Detention","ja"
"1671",707090862747,1,"Plea Of Guilty","District 1 - Chicago",91,58,"Male","Narcotics",0,"Non-detention","ja"
"1672",690788126138,2,"Plea Of Guilty","District 1 - Chicago",260,47,"Male","Narcotics",0,"Detention","ja"
"1673",682211085618,1,"Plea Of Guilty","District 1 - Chicago",0,36,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1674",693174970989,1,"Plea Of Guilty","District 1 - Chicago",130,43,"Male","Narcotics",0,"Detention","ja"
"1675",649345513884,1,"Plea Of Guilty","District 4 - Maywood",411,27,"Male","Narcotics",0,"Non-detention","nee"
"1676",701857094292,1,"Plea Of Guilty","District 1 - Chicago",205,23,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1677",684166171898,1,"Plea Of Guilty","District 1 - Chicago",254,46,"Male","Sex_Crimes",16,"Detention","ja"
"1678",656277748019,2,"Plea Of Guilty","District 3 - Rolling Meadows",83,31,"Male","Aggravated_DUI",0,"Non-detention","nee"
"1679",680727505534,1,"Plea Of Guilty","District 1 - Chicago",16,21,"Female","Aggravated_Battery_Police_Officer",0,"Detention","ja"
"1680",657680093895,1,"Plea Of Guilty","District 5 - Bridgeview",253,45,"Male","Narcotics",0,"Detention","ja"
"1681",699608124013,1,"Plea Of Guilty","District 2 - Skokie",39,52,"Male","Failure_to_Register_as_a_Sex_Offender",0,"Detention","ja"
"1682",675401572275,1,"Plea Of Guilty","District 1 - Chicago",0,22,"Male","Narcotics",0,"Non-detention","ja"
"1683",660165314116,1,"Plea Of Guilty","District 1 - Chicago",601,34,"Male","Identity_Theft",132,"Detention","ja"
"1684",675927483031,1,"Plea Of Guilty","District 1 - Chicago",263,23,"Male","Narcotics",0,"Non-detention","ja"
"1685",665707375084,1,"Plea Of Guilty","District 3 - Rolling Meadows",75,33,"Male","Theft",5,"Non-detention","nee"
"1686",682987406409,1,"Plea Of Guilty","District 1 - Chicago",12,19,"Male","Residential_Burglary",0,"Detention","ja"
"1687",645251260139,1,"Plea Of Guilty","District 1 - Chicago",400,35,"Male","Narcotics",0,"Detention","ja"
"1688",689059849741,2,"Plea Of Guilty","District 1 - Chicago",798,28,"Male","Narcotics",0,"Detention","ja"
"1689",673174214767,1,"Plea Of Guilty","District 1 - Chicago",69,27,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1690",670459948860,2,"Plea Of Guilty","District 3 - Rolling Meadows",33,35,"Male","Aggravated_DUI",0,"Non-detention","nee"
"1691",674259573339,1,"Plea Of Guilty","District 1 - Chicago",317,20,"Male","Narcotics",0,"Detention","ja"
"1692",656219368695,1,"Plea Of Guilty","District 1 - Chicago",62,19,"Female","Narcotics",0,"Detention","ja"
"1693",657616994541,2,"Plea Of Guilty","District 1 - Chicago",191,41,"Male","Narcotics",0,"Detention","ja"
"1694",693705104931,1,"Plea Of Guilty","District 1 - Chicago",103,29,"Male","Narcotics",0,"Non-detention","ja"
"1695",661115282342,1,"Plea Of Guilty","District 1 - Chicago",274,46,"Male","Narcotics",0,"Detention","ja"
"1696",701285722189,1,"Plea Of Guilty","District 1 - Chicago",103,18,"Male","Robbery",0,"Non-detention","ja"
"1697",663121543688,3,"Plea Of Guilty","District 2 - Skokie",197,29,"Male","Aggravated_Battery_Police_Officer",0,"Detention","ja"
"1698",681140383984,1,"Plea Of Guilty","District 1 - Chicago",94,33,"Male","Other_Offense",0,"Detention","ja"
"1699",662819213319,1,"Plea Of Guilty","District 1 - Chicago",169,44,"Male","Narcotics",0,"Non-detention","ja"
"1700",662124872004,1,"Plea Of Guilty","District 1 - Chicago",700,40,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1701",658962203208,1,"Plea Of Guilty","District 4 - Maywood",36,29,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Detention","nee"
"1702",689804372432,1,"Plea Of Guilty","District 2 - Skokie",40,21,"Male","Burglary",0,"Detention","ja"
"1703",704559932757,2,"Plea Of Guilty","District 1 - Chicago",230,22,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"1704",691287952516,1,"Plea Of Guilty","District 1 - Chicago",162,53,"Male","Narcotics",0,"Detention","ja"
"1705",671808883866,1,"Plea Of Guilty","District 6 - Markham",755,26,"Male","Theft",55,"Detention","nee"
"1706",685298730773,1,"Plea Of Guilty","District 1 - Chicago",395,34,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"1707",699077244804,1,"Plea Of Guilty","District 1 - Chicago",0,24,"Female","Narcotics",0,"Detention","ja"
"1708",709281205279,1,"Plea Of Guilty","District 3 - Rolling Meadows",110,42,"Male","Armed_Robbery",1,"Detention","nee"
"1709",676080511386,1,"Plea Of Guilty","District 1 - Chicago",252,41,"Male","Aggravated_DUI",0,"Detention","ja"
"1710",698228136175,1,"Plea Of Guilty","District 1 - Chicago",67,24,"Male","Narcotics",0,"Non-detention","ja"
"1711",654578785494,1,"Plea Of Guilty","District 1 - Chicago",134,22,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1712",663237557067,1,"Plea Of Guilty","District 1 - Chicago",84,47,"Male","Narcotics",0,"Detention","ja"
"1713",660673090019,1,"Plea Of Guilty","District 1 - Chicago",221,22,"Male","Aggravated_Fleeing_and_Eluding",0,"Detention","ja"
"1714",653086759040,1,"Plea Of Guilty","District 5 - Bridgeview",344,44,"Female","Domestic_Battery",1,"Detention","nee"
"1715",669467500361,1,"Plea Of Guilty","District 3 - Rolling Meadows",127,35,"Male","Retail_Theft",221,"Detention","nee"
"1716",673123536546,1,"Plea Of Guilty","District 2 - Skokie",260,48,"Male","Retail_Theft",172,"Detention","nee"
"1717",699528131919,1,"Plea Of Guilty","District 1 - Chicago",7,22,"Male","Narcotics",31,"Non-detention","ja"
"1718",679957643732,1,"Finding Guilty","District 5 - Bridgeview",1006,28,"Male","Domestic_Battery",0,"Non-detention","nee"
"1719",656594486901,1,"Plea Of Guilty","District 4 - Maywood",124,39,"Male","Narcotics",0,"Non-detention","nee"
"1720",693480779275,1,"Plea Of Guilty","District 1 - Chicago",165,31,"Female","Retail_Theft",0,"Detention","ja"
"1721",662695498838,1,"Plea Of Guilty","District 1 - Chicago",325,37,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1722",690084096340,2,"Plea Of Guilty","District 1 - Chicago",490,38,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1723",655823879831,1,"Plea Of Guilty","District 3 - Rolling Meadows",203,23,"Male","Narcotics",0,"Non-detention","nee"
"1724",662604327724,1,"Plea Of Guilty","District 2 - Skokie",147,20,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1725",700598585131,1,"Plea Of Guilty","District 1 - Chicago",112,25,"Male","Narcotics",113,"Non-detention","ja"
"1726",672438883714,2,"Plea Of Guilty","District 3 - Rolling Meadows",159,22,"Female","Aggravated_Battery_With_A_Firearm",0,"Detention","nee"
"1727",705178008318,1,"Plea Of Guilty","District 1 - Chicago",160,36,"Male","Failure_to_Register_as_a_Sex_Offender",0,"Detention","ja"
"1728",697306488132,2,"Plea Of Guilty","District 1 - Chicago",371,51,"Male","Narcotics",0,"Non-detention","ja"
"1729",676673496259,1,"Plea Of Guilty","District 1 - Chicago",546,53,"Male","Burglary",1,"Detention","ja"
"1730",660516583748,1,"Plea Of Guilty","District 1 - Chicago",301,42,"Male","Narcotics",6,"Detention","ja"
"1731",698105663807,1,"Plea Of Guilty","District 5 - Bridgeview",114,34,"Male","Retail_Theft",0,"Detention","nee"
"1732",679977020699,2,"Plea Of Guilty","District 1 - Chicago",192,21,"Male","Narcotics",0,"Detention","ja"
"1733",688349360953,1,"Plea Of Guilty","District 2 - Skokie",90,30,"Male","Narcotics",1,"Non-detention","nee"
"1734",699388766811,1,"Plea Of Guilty","District 1 - Chicago",164,41,"Male","Aggravated_DUI",0,"Detention","ja"
"1735",647057789672,1,"Plea Of Guilty","District 1 - Chicago",344,23,"Male","Narcotics",0,"Detention","ja"
"1736",687796372127,1,"Plea Of Guilty","District 1 - Chicago",63,28,"Male","Narcotics",0,"Non-detention","ja"
"1737",672045630655,1,"Plea Of Guilty","District 2 - Skokie",126,43,"Male","Theft",755,"Detention","ja"
"1738",653270840226,1,"Plea Of Guilty","District 1 - Chicago",477,22,"Male","Narcotics",0,"Detention","ja"
"1739",684879144912,1,"Plea Of Guilty","District 5 - Bridgeview",348,36,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","nee"
"1740",707936990303,1,"Plea Of Guilty","District 1 - Chicago",221,35,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1741",680070427617,1,"Plea Of Guilty","District 1 - Chicago",236,42,"Male","Narcotics",0,"Detention","ja"
"1742",664372848592,1,"Plea Of Guilty","District 1 - Chicago",59,33,"Female","Narcotics",0,"Non-detention","ja"
"1743",683311101126,1,"Plea Of Guilty","District 3 - Rolling Meadows",0,28,"Male","Residential_Burglary",19,"Detention","nee"
"1744",682491057948,1,"Plea Of Guilty","District 1 - Chicago",28,34,"Male","Narcotics",0,"Detention","ja"
"1745",701799708659,2,"Plea Of Guilty","District 1 - Chicago",18,26,"Male","UUW_Unlawful_Use_of_Weapon",0,"Non-detention","ja"
"1746",676386568094,4,"Plea Of Guilty","District 1 - Chicago",329,61,"Male","Narcotics",0,"Non-detention","ja"
"1747",666849870865,1,"Plea Of Guilty","District 2 - Skokie",8,21,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Non-detention","ja"
"1748",656926627988,1,"Plea Of Guilty","District 1 - Chicago",261,32,"Male","Narcotics",0,"Non-detention","ja"
"1749",661747021149,1,"Plea Of Guilty","District 1 - Chicago",1,58,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"1750",698210249744,1,"Plea Of Guilty","District 3 - Rolling Meadows",29,25,"Male","Fraudulent_ID",0,"Non-detention","nee"
"1751",690677329635,1,"Plea Of Guilty","District 1 - Chicago",189,20,"Male","Robbery",44,"Non-detention","ja"
"1752",688454692158,1,"Plea Of Guilty","District 1 - Chicago",41,20,"Male","Robbery",1,"Non-detention","ja"
"1753",662577994923,1,"Plea Of Guilty","District 1 - Chicago",224,20,"Male","Narcotics",0,"Non-detention","ja"
"1754",687368339896,1,"Plea Of Guilty","District 1 - Chicago",83,21,"Male","Aggravated_Battery",1,"Non-detention","ja"
"1755",707969036825,1,"Plea Of Guilty","District 1 - Chicago",195,25,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Non-detention","ja"
"1756",651385560711,1,"Plea Of Guilty","District 2 - Skokie",368,26,"Male","Robbery",0,"Non-detention","ja"
"1757",686652385810,1,"Plea Of Guilty","District 1 - Chicago",464,21,"Male","Narcotics",0,"Non-detention","ja"
"1758",687540496795,1,"Plea Of Guilty","District 1 - Chicago",42,47,"Male","Driving_With_Suspended_Or_Revoked_License",0,"Detention","ja"
"1759",689793938681,1,"Plea Of Guilty","District 3 - Rolling Meadows",126,38,"Male","Aggravated_Battery",4,"Non-detention","nee"
"1760",685070430355,1,"Plea Of Guilty","District 1 - Chicago",154,34,"Male","Narcotics",0,"Detention","ja"
"1761",699887847921,1,"Plea Of Guilty","District 1 - Chicago",188,23,"Male","Possession_of_Stolen_Motor_Vehicle",0,"Detention","ja"
"1762",693805964528,1,"Plea Of Guilty","District 1 - Chicago",248,56,"Male","Failure_to_Register_as_a_Sex_Offender",0,"Non-detention","ja"
"1763",690830357989,1,"Plea Of Guilty","District 5 - Bridgeview",117,21,"Male","Robbery",0,"Detention","ja"
"1764",661776583444,1,"Plea Of Guilty","District 5 - Bridgeview",22,46,"Male","Narcotics",0,"Non-detention","ja"
"1765",656609143838,1,"Plea Of Guilty","District 3 - Rolling Meadows",34,22,"Male","Narcotics",0,"Detention","nee"
"1766",689512972660,4,"Plea Of Guilty","District 4 - Maywood",356,29,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","nee"
"1767",673055468739,1,"Plea Of Guilty","District 1 - Chicago",188,36,"Female","Narcotics",0,"Non-detention","ja"
"1768",653531932434,1,"Plea Of Guilty","District 2 - Skokie",421,40,"Male","Narcotics",0,"Detention","ja"
"1769",675544166878,1,"Plea Of Guilty","District 5 - Bridgeview",32,32,"Male","Retail_Theft",0,"Non-detention","nee"
"1770",663978850264,1,"Plea Of Guilty","District 1 - Chicago",434,58,"Male","Retail_Theft",0,"Non-detention","ja"
"1771",661861047146,1,"Plea Of Guilty","District 1 - Chicago",787,40,"Male","Burglary",0,"Non-detention","ja"
"1772",703751813867,1,"Plea Of Guilty","District 6 - Markham",0,22,"Female","Narcotics",0,"Non-detention","nee"
"1773",658127999939,1,"Plea Of Guilty","District 5 - Bridgeview",54,38,"Male","Narcotics",0,"Detention","ja"
"1774",691304845257,1,"Plea Of Guilty","District 4 - Maywood",0,31,"Male","Retail_Theft",4,"Detention","nee"
"1775",698699890794,3,"Plea Of Guilty","District 1 - Chicago",299,30,"Female","Aggravated_DUI",0,"Non-detention","ja"
"1776",695519583989,1,"Plea Of Guilty","District 1 - Chicago",420,40,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1777",656120744902,2,"Plea Of Guilty","District 1 - Chicago",234,26,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","ja"
"1778",673229861442,2,"Plea Of Guilty","District 1 - Chicago",0,25,"Male","Narcotics",0,"Non-detention","ja"
"1779",672406340347,1,"Plea Of Guilty","District 1 - Chicago",50,35,"Male","Criminal_Damage_to_Property",28,"Non-detention","ja"
"1780",661268807541,1,"Plea Of Guilty","District 5 - Bridgeview",378,31,"Male","Narcotics",0,"Non-detention","ja"
"1781",679216598958,1,"Plea Of Guilty","District 2 - Skokie",175,41,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1782",703734424281,1,"Plea Of Guilty","District 3 - Rolling Meadows",105,28,"Male","Aggravated_Fleeing_and_Eluding",45,"Non-detention","nee"
"1783",696216657953,1,"Plea Of Guilty","District 1 - Chicago",357,28,"Male","Identity_Theft",0,"Detention","ja"
"1784",689373855974,1,"Plea Of Guilty","District 3 - Rolling Meadows",596,55,"Male","UUW_Unlawful_Use_of_Weapon",0,"Detention","nee"
"1785",667924795685,1,"Plea Of Guilty","District 6 - Markham",147,32,"Male","Criminal_Damage_to_Property",0,"Non-detention","nee"
"1786",652506940567,1,"Plea Of Guilty","District 5 - Bridgeview",691,23,"Male","Armed_Robbery",0,"Detention","ja"
"1787",695858184065,4,"Plea Of Guilty","District 1 - Chicago",127,19,"Male","Narcotics",0,"Non-detention","ja"
"1788",666400225863,1,"Plea Of Guilty","District 2 - Skokie",33,27,"Male","Aggravated_DUI",0,"Non-detention","ja"
"1789",659403650262,1,"Plea Of Guilty","District 5 - Bridgeview",30,62,"Male","Narcotics",0,"Non-detention","nee"
"1790",668448470638,1,"Plea Of Guilty","District 4 - Maywood",111,34,"Female","Aggravated_DUI",0,"Non-detention","nee"
"1791",702541747123,1,"Plea Of Guilty","District 1 - Chicago",249,20,"Male","Aggravated_Battery_Police_Officer",0,"Detention","ja"
"1792",680119366879,1,"Plea Of Guilty","District 1 - Chicago",90,22,"Male","Aggravated_Fleeing_and_Eluding",27,"Detention","nee"
"1793",672693765356,1,"Plea Of Guilty","District 2 - Skokie",138,38,"Male","Credit_Card_Cases",0,"Non-detention","nee"
